학교ID,학교명,학교급구분,설립일자,설립형태,본교분교구분,운영상태,소재지지번주소,소재지도로명주소,시도교육청코드,시도교육청명,교육지원청코드,교육지원청명,생성일자,변경일자,위도,경도,데이터기준일자
B000008336,명덕여자중학교,중학교,1977-10-15,사립,본교,운영,서울특별시 강서구 내발산동 169-1,서울특별시 강서구 강서로47길 34-10,7010000,서울특별시교육청,7081300,서울특별시강서양천교육지원청,2013-11-29,2020-09-22,37.55350171,126.834718,2021-03-25
B000008349,서초중학교,중학교,1979-08-30,공립,본교,운영,서울특별시 서초구 서초동 1741-13,서울특별시 서초구 반포대로13길 48,7010000,서울특별시교육청,7091300,서울특별시강남서초교육지원청,2013-11-29,2020-09-22,37.48532378,127.00863629999999,2021-03-25
B000002027,서울숭미초등학교,초등학교,1983-11-03,공립,본교,운영,서울특별시 도봉구 쌍문동 309-3,서울특별시 도봉구 노해로 179,7010000,서울특별시교육청,7051000,서울특별시북부교육지원청,2013-11-29,2020-09-22,37.65082107,127.02776909999999,2021-03-25
B000002020,서울창림초등학교,초등학교,2000-11-01,공립,본교,운영,서울특별시 도봉구 창동 411-8,서울특별시 도봉구 덕릉로63길 46,7010000,서울특별시교육청,7051000,서울특별시북부교육지원청,2013-11-29,2020-09-22,37.64305965,127.04148500000001,2021-03-25
B000008221,을지중학교,중학교,2004-03-01,공립,본교,운영,서울특별시 노원구 중계동 360-19,서울특별시 노원구 덕릉로 580,7010000,서울특별시교육청,7051000,서울특별시북부교육지원청,2013-11-29,2020-09-22,37.64989011,127.0718351,2021-03-25
B000013468,이화여자대학교사범대학부속이화금란고등학교,고등학교,1958-04-01,사립,본교,운영,서울특별시 서대문구 대신동 47,서울특별시 서대문구 성산로 560,7010000,서울특별시교육청,7031000,서울특별시서부교육지원청,2013-11-29,2020-09-22,37.56596828,126.94730279999999,2021-03-25
B000002072,서울청계초등학교,초등학교,1895-09-01,공립,본교,운영,서울특별시 노원구 중계동 513-1,서울특별시 노원구 공릉로 431,7010000,서울특별시교육청,7051000,서울특별시북부교육지원청,2013-11-29,2020-09-22,37.64466805,127.0662865,2021-03-25
B000002188,서울경인초등학교,초등학교,1986-11-27,공립,본교,운영,서울특별시 양천구 목동 911-4,서울특별시 양천구 안양천로 1009,7010000,서울특별시교육청,7081300,서울특별시강서양천교육지원청,2013-11-29,2020-09-22,37.53303783,126.88628119999998,2021-03-25
B000008167,구로중학교,중학교,1978-01-05,공립,본교,운영,서울특별시 구로구 구로동 90,서울특별시 구로구 구로중앙로 48,7010000,서울특별시교육청,7041000,서울특별시남부교육지원청,2013-11-29,2020-09-22,37.49424575,126.89074270000002,2021-03-25
B000008442,종암중학교,중학교,1981-03-09,공립,본교,운영,서울특별시 성북구 종암동 32-3,서울특별시 성북구 종암로5길 80-17,7010000,서울특별시교육청,7121200,서울특별시성북강북교육지원청,2013-11-29,2020-09-22,37.59296625,127.03237279999999,2021-03-25
B000001858,은석초등학교,초등학교,1963-04-16,사립,본교,운영,서울특별시 동대문구 장안동 328,서울특별시 동대문구 장안벚꽃로 205,7010000,서울특별시교육청,7021000,서울특별시동부교육지원청,2013-11-29,2020-09-22,37.57841,127.07526979999999,2021-03-25
B000012002,강서고등학교,고등학교,1983-11-01,사립,본교,운영,서울특별시 양천구 목동 735,서울특별시 양천구 목동중앙남로 27,7010000,서울특별시교육청,7081300,서울특별시강서양천교육지원청,2013-11-29,2020-09-22,37.53674853,126.86628629999998,2021-03-25
B000008161,경인중학교,중학교,1970-03-03,공립,본교,운영,서울특별시 구로구 개봉동 143-4,서울특별시 구로구 경인로 301,7010000,서울특별시교육청,7041000,서울특별시남부교육지원청,2013-11-29,2020-09-22,37.49799611,126.8544858,2021-03-25
B000001872,서울신묵초등학교,초등학교,1984-12-05,공립,본교,운영,서울특별시 중랑구 묵동 246-12,서울특별시 중랑구 동일로149길 46,7010000,서울특별시교육청,7021000,서울특별시동부교육지원청,2013-11-29,2020-09-22,37.60716846,127.07555190000001,2021-03-25
B000012081,문현고등학교,고등학교,2010-03-01,공립,본교,운영,서울특별시 송파구 장지동 838,서울특별시 송파구 충민로 115,7010000,서울특별시교육청,7130000,서울특별시강동송파교육지원청,2013-11-29,2020-09-22,37.48106969,127.12903429999999,2021-03-25
B000008176,난곡중학교,중학교,1980-05-06,공립,본교,운영,서울특별시 금천구 독산동 906-41,서울특별시 금천구 문성로 67,7010000,서울특별시교육청,7041000,서울특별시남부교육지원청,2013-11-29,2020-09-22,37.47765019,126.9106486,2021-03-25
B000001999,서울도림초등학교,초등학교,1960-02-01,공립,본교,운영,서울특별시 영등포구 신길동 285-1,서울특별시 영등포구 가마산로65길 22,7010000,서울특별시교육청,7041000,서울특별시남부교육지원청,2013-11-29,2020-09-22,37.50812274,126.9071795,2021-03-25
B000011358,일신여자상업고등학교,고등학교,1958-04-06,사립,본교,운영,서울특별시 송파구 송파동 5-14,서울특별시 송파구 송파대로38길 8,7010000,서울특별시교육청,7130000,서울특별시강동송파교육지원청,2013-11-29,2020-09-22,37.50181658,127.11436,2021-03-25
B000008390,동양중학교,중학교,1951-03-03,사립,본교,운영,서울특별시 동작구 흑석동 198-90,서울특별시 동작구 흑석로9길 94,7010000,서울특별시교육청,7132000,서울특별시동작관악교육지원청,2013-11-29,2020-09-22,37.50981752,126.95686699999999,2021-03-25
B000008382,상도중학교,중학교,1968-10-23,공립,본교,운영,서울특별시 동작구 사당동 181-20,서울특별시 동작구 사당로2가길 72,7010000,서울특별시교육청,7132000,서울특별시동작관악교육지원청,2013-11-29,2020-09-22,37.49037591,126.9616003,2021-03-25
B000001948,서울성산초등학교,초등학교,1969-03-24,공립,본교,운영,서울특별시 마포구 합정동 427-2,서울특별시 마포구 양화로3길 94,7010000,서울특별시교육청,7031000,서울특별시서부교육지원청,2013-11-29,2020-09-22,37.55329583,126.91108359999998,2021-03-25
B000011797,한성과학고등학교,고등학교,1992-09-25,공립,본교,운영,서울특별시 서대문구 현저동 산5-47,서울특별시 서대문구 통일로 279-79,7010000,서울특별시교육청,7031000,서울특별시서부교육지원청,2013-11-29,2020-09-22,37.57598593,126.9528402,2021-03-25
B000002383,서울용곡초등학교,초등학교,1978-05-04,공립,본교,운영,서울특별시 광진구 중곡동 176-1,서울특별시 광진구 용마산로22길 82,7010000,서울특별시교육청,7134000,서울특별시성동광진교육지원청,2013-11-29,2020-09-22,37.56689003,127.08853700000002,2021-03-25
B000001944,서울소의초등학교,초등학교,1945-11-01,공립,본교,운영,서울특별시 마포구 아현동 386-1,서울특별시 마포구 마포대로24길 42,7010000,서울특별시교육청,7031000,서울특별시서부교육지원청,2013-11-29,2020-09-22,37.55226664,126.9608455,2021-03-25
